Model,Scenario,Region Group,ISO,Region,Subvertical,Metric,Unit,Value 1,Duration 1 (Years),Value 2,Duration 2 (Years),Value 3,Duration 3 (Years)
PD22,Pathway,OAS-M,LKA,Sri Lanka,Natural Regeneration,Max extent,Mha,0.1742,100,NA,NA,NA,NA
PD22,Pathway,EFTA,CHE,Switzerland,Biochar,Max extent,Mha,0.1689,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MRT,Mauritania,Biochar,Max extent,Mha,0.1677,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LSO,Lesotho,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,VNM,Vietnam,Coastal Restoration,Max extent,Mha,0.1671,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LTU,Lithuania,Natural Regeneration,Max extent,Mha,1.2264,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GUY,Guyana,Biochar,Max extent,Mha,0.1671,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,BLZ,Belize,Agroforestry,Max extent,Mha,0.1667,100,NA,NA,NA,NA
PD22,Pathway,EU15,LUX,Luxembourg,Natural Regeneration,Max extent,Mha,0.0138,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LVA,Latvia,Natural Regeneration,Max extent,Mha,1.3899,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,URY,Uruguay,Improved Rice,Max extent,Mha,0.1655,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LBR,Liberia,Improved Rice,Max extent,Mha,0.1636,100,NA,NA,NA,NA
PD22,Pathway,NAF,MAR,Morocco,Natural Regeneration,Max extent,Mha,0.6598,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Coastal Restoration,Max extent,Mha,0.1636,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TCD,Chad,Improved Rice,Max extent,Mha,0.1632,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSA,MDA,Moldova,Natural Regeneration,Max extent,Mha,0.1254,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MDG,Madagascar,Natural Regeneration,Max extent,Mha,0.7851,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,JOR,Jordan,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.1600,100,NA,NA,NA,NA
PD22,Pathway,PAK,AFG,Afghanistan,Improved Rice,Max extent,Mha,0.1587,100,NA,NA,NA,NA
PD22,Pathway,MEX,MEX,Mexico,Natural Regeneration,Max extent,Mha,14.4432,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,TLS,Timor-Leste,Agroforestry,Max extent,Mha,0.1586,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,HTI,Haiti,Cropland Soil Health,Max extent,Mha,0.1549,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BFA,Burkina Faso,Improved Rice,Max extent,Mha,0.1527,100,NA,NA,NA,NA
PD22,Pathway,EEU,MKD,Macedonia (The Former Yugoslav Republic of Macedonia),Natural Regeneration,Max extent,Mha,0.0684,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MLI,Mali,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CMR,Cameroon,Improved Rice,Max extent,Mha,0.1519,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,MMR,Myanmar,Natural Regeneration,Max extent,Mha,13.3271,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CUB,Cuba,Improved Rice,Max extent,Mha,0.1512,100,NA,NA,NA,NA
PD22,Pathway,CAN,CAN,Canada,Peat Restoration,Max extent,Mha,1.0252,100,NA,NA,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Optimal Intensity,Max extent,Mha,0.1506,100,NA,NA,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Natural Regeneration,Max extent,Mha,0.1300,100,NA,NA,NA,NA
PD22,Pathway,EEU,ALB,Albania,Biochar,Max extent,Mha,0.1503,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,MNG,Mongolia,Natural Regeneration,Max extent,Mha,1.3038,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,RWA,Rwanda,Optimal Intensity,Max extent,Mha,0.1500,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,AUS,Australia,Avoided Peat Impacts,Max extent,Mha,0.1479,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MOZ,Mozambique,Natural Regeneration,Max extent,Mha,0.2608,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Agroforestry,Max extent,Mha,0.1454,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SLV,El Salvador,Cropland Soil Health,Max extent,Mha,0.1447,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,ECU,Ecuador,Coastal Restoration,Max extent,Mha,0.1422,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MRT,Mauritania,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,FJI,Fiji,Cropland Soil Health,Max extent,Mha,0.1422,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GNB,Guinea-Bissau,Improved Rice,Max extent,Mha,0.1420,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,MTQ,Martinique,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LSO,Lesotho,Biochar,Max extent,Mha,0.1412,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,MUS,Mauritius,Natural Regeneration,Max extent,Mha,0.0951,100,NA,NA,NA,NA
PD22,Pathway,CAS,ARM,Armenia,Biochar,Max extent,Mha,0.1402,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MWI,Malawi,Natural Regeneration,Max extent,Mha,0.0405,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,AUS,Australia,Improved Rice,Max extent,Mha,0.1386,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,MYS,Malaysia,Natural Regeneration,Max extent,Mha,1.6669,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SWZ,Swaziland,Biochar,Max extent,Mha,0.1362,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TZA,Tanzania,Coastal Restoration,Max extent,Mha,0.1335,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SEN,Senegal,Coastal Restoration,Max extent,Mha,0.1335,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,NAM,Namibia,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SDN,Sudan,Avoided Peat Impacts,Max extent,Mha,0.1334,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU15,LUX,Luxembourg,Agroforestry,Max extent,Mha,0.1324,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NER,Niger,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SEN,Senegal,Improved Rice,Max extent,Mha,0.1314,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NGA,Nigeria,Natural Regeneration,Max extent,Mha,3.8042,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CPV,Cape Verde,Peat Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVN,Slovenia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.1300,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,NIC,Nicaragua,Natural Regeneration,Max extent,Mha,1.3503,100,NA,NA,NA,NA
PD22,Pathway,EU15,NLD,Netherlands,Natural Regeneration,Max extent,Mha,0.3181,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Coastal Restoration,Max extent,Mha,0.1279,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GAB,Gabon,Biochar,Max extent,Mha,0.1259,100,NA,NA,NA,NA
PD22,Pathway,EFTA,NOR,Norway,Natural Regeneration,Max extent,Mha,0.0560,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,NPL,Nepal,Natural Regeneration,Max extent,Mha,0.7908,100,NA,NA,NA,NA
PD22,Pathway,EU24,ESP,Spain,Improved Rice,Max extent,Mha,0.1240,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ETH,Ethiopia,Avoided Peat Impacts,Max extent,Mha,0.1236,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,JOR,Jordan,Optimal Intensity,Max extent,Mha,0.1214,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,NZL,New Zealand,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PRK,Democratic People's Republic of Korea (North Korea),Optimal Intensity,Max extent,Mha,0.1169,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,OMN,Oman,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,PAK,PAK,Pakistan,Natural Regeneration,Max extent,Mha,0.2904,100,NA,NA,NA,NA
PD22,Pathway,NAF,ESH,Western Sahara,Agroforestry,Max extent,Mha,0.1158,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Natural Regeneration,Max extent,Mha,1.4599,100,NA,NA,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Cropland Soil Health,Max extent,Mha,0.1149,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PER,Peru,Natural Regeneration,Max extent,Mha,1.2336,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,MYS,Malaysia,Avoided Peat Impacts,Max extent,Mha,0.1140,100,NA,NA,,
PD22,Pathway,MEA-H,SAU,Saudi Arabia,Optimal Intensity,Max extent,Mha,0.1139,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PHL,Philippines,Natural Regeneration,Max extent,Mha,6.7170,100,NA,NA,NA,NA
PD22,Pathway,EU15,DNK,Denmark (except Greenland),Optimal Intensity,Max extent,Mha,0.1106,100,NA,NA,NA,NA
PD22,Pathway,EEU,BIH,Bosnia and Herzegovina,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.1100,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PNG,Papua New Guinea,Natural Regeneration,Max extent,Mha,0.5891,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,NZL,New Zealand,Biochar,Max extent,Mha,0.1097,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUR,Turkey,Improved Rice,Max extent,Mha,0.1084,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,POL,Poland,Natural Regeneration,Max extent,Mha,1.2930,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MOZ,Mozambique,Improved Rice,Max extent,Mha,0.1077,100,NA,NA,NA,NA
PD22,Pathway,BRA,BRA,Brazil,Avoided Peat Impacts,Max extent,Mha,0.1070,100,NA,NA,NA,NA
PD22,Pathway,CAS,KAZ,Kazakhstan,Improved Rice,Max extent,Mha,0.1068,100,NA,NA,NA,NA
PD22,Pathway,USA,PRI,Puerto Rico,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,QAT,Qatar,Agroforestry,Max extent,Mha,0.1051,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PRK,Democratic People's Republic of Korea (North Korea),Natural Regeneration,Max extent,Mha,1.4167,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Improved Rice,Max extent,Mha,0.1034,100,NA,NA,NA,NA
PD22,Pathway,CAS,TKM,Turkmenistan,Improved Rice,Max extent,Mha,0.1033,100,NA,NA,NA,NA
PD22,Pathway,EU15,PRT,Portugal,Natural Regeneration,Max extent,Mha,1.3839,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,BHS,Bahamas,Coastal Restoration,Max extent,Mha,0.1028,100,NA,NA,NA,NA
PD22,Pathway,MEX,MEX,Mexico,Improved Rice,Max extent,Mha,0.1016,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PRY,Paraguay,Natural Regeneration,Max extent,Mha,5.5317,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Optimal Intensity,Max extent,Mha,0.1007,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.1000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CAF,Central African Republic,Peat Restoration,Max extent,Mha,0.0010,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,PYF,French Polynesia,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TCD,Chad,Peat Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CHL,Chile,Peat Restoration,Max extent,Mha,0.0083,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,QAT,Qatar,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,CHN,CHN,China,Peat Restoration,Max extent,Mha,2.0020,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,NIC,Nicaragua,Improved Rice,Max extent,Mha,0.0998,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,REU,Reunion,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,KOR,Republic of Korea (South Korea),Optimal Intensity,Max extent,Mha,0.0992,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,ROU,Romania,Natural Regeneration,Max extent,Mha,0.7606,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,VUT,Vanuatu,Biochar,Max extent,Mha,0.0965,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVN,Slovenia,Biochar,Max extent,Mha,0.0956,100,NA,NA,NA,NA
PD22,Pathway,RUS,RUS,Russia,Natural Regeneration,Max extent,Mha,46.4800,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,RWA,Rwanda,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,COL,Colombia,Peat Restoration,Max extent,Mha,0.0427,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,SAU,Saudi Arabia,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,UGA,Uganda,Avoided Peat Impacts,Max extent,Mha,0.0925,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GUY,Guyana,Cropland Soil Health,Max extent,Mha,0.0924,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SDN,Sudan,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PRY,Paraguay,Improved Rice,Max extent,Mha,0.0913,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GMB,"Gambia, The",Optimal Intensity,Max extent,Mha,0.0910,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SEN,Senegal,Natural Regeneration,Max extent,Mha,0.0028,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COM,Comoros,Peat Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUN,Tunisia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0900,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CMR,Cameroon,Avoided Peat Impacts,Max extent,Mha,0.0889,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,BWA,Botswana,Biochar,Max extent,Mha,0.0861,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GNB,Guinea-Bissau,Optimal Intensity,Max extent,Mha,0.0857,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GNQ,Equatorial Guinea,Cropland Soil Health,Max extent,Mha,0.0854,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,TLS,Timor-Leste,Biochar,Max extent,Mha,0.0847,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,ISR,Israel,Biochar,Max extent,Mha,0.0842,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Coastal Restoration,Max extent,Mha,0.0835,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,SLB,Solomon Islands,Biochar,Max extent,Mha,0.0834,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Optimal Intensity,Max extent,Mha,0.0829,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,NIC,Nicaragua,Coastal Restoration,Max extent,Mha,0.0828,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,DJI,Djibouti,Optimal Intensity,Max extent,Mha,0.0827,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,MUS,Mauritius,Agroforestry,Max extent,Mha,0.0801,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,HND,Honduras,Coastal Restoration,Max extent,Mha,0.0776,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,UGA,Uganda,Improved Rice,Max extent,Mha,0.0761,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,HTI,Haiti,Improved Rice,Max extent,Mha,0.0751,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,BLZ,Belize,Biochar,Max extent,Mha,0.0741,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVN,Slovenia,Optimal Intensity,Max extent,Mha,0.0741,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,LBN,Lebanon,Biochar,Max extent,Mha,0.0713,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,ARG,Argentina,Avoided Peat Impacts,Max extent,Mha,0.0710,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Cropland Soil Health,Max extent,Mha,0.0704,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,EST,Estonia,Optimal Intensity,Max extent,Mha,0.0702,100,NA,NA,NA,NA
PD22,Pathway,EEU,MKD,Macedonia (The Former Yugoslav Republic of Macedonia),Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0700,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Agroforestry,Max extent,Mha,0.0692,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COM,Comoros,Biochar,Max extent,Mha,0.0691,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,SLB,Solomon Islands,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,PAK,PAK,Pakistan,Coastal Restoration,Max extent,Mha,0.0678,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CRI,Costa Rica,Peat Restoration,Max extent,Mha,0.0010,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,JAM,Jamaica,Optimal Intensity,Max extent,Mha,0.0653,100,NA,NA,NA,NA
PD22,Pathway,EU15,PRT,Portugal,Improved Rice,Max extent,Mha,0.0650,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TGO,Togo,Improved Rice,Max extent,Mha,0.0647,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,KHM,Cambodia,Coastal Restoration,Max extent,Mha,0.0644,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CIV,Cote d'Ivoire,Peat Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Biochar,Max extent,Mha,0.0637,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Natural Regeneration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GMB,"Gambia, The",Coastal Restoration,Max extent,Mha,0.0626,100,NA,NA,NA,NA
PD22,Pathway,EU15,LUX,Luxembourg,Optimal Intensity,Max extent,Mha,0.0608,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ZMB,Zambia,Avoided Peat Impacts,Max extent,Mha,0.0607,100,NA,NA,NA,NA
PD22,Pathway,EFTA,ISL,Iceland,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0600,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,MNG,Mongolia,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0600,100,NA,NA,NA,NA
PD22,Pathway,EEU,HRV,Croatia,Peat Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CRI,Costa Rica,Improved Rice,Max extent,Mha,0.0590,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,JAM,Jamaica,Cropland Soil Health,Max extent,Mha,0.0584,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,JOR,Jordan,Biochar,Max extent,Mha,0.0582,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,BLZ,Belize,Cropland Soil Health,Max extent,Mha,0.0578,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,KEN,Kenya,Coastal Restoration,Max extent,Mha,0.0569,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,BLZ,Belize,Coastal Restoration,Max extent,Mha,0.0566,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GUF,French Guiana (France),Coastal Restoration,Max extent,Mha,0.0564,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SLV,El Salvador,Natural Regeneration,Max extent,Mha,0.3763,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,FJI,Fiji,Coastal Restoration,Max extent,Mha,0.0557,100,NA,NA,NA,NA
PD22,Pathway,CAS,UZB,Uzbekistan,Improved Rice,Max extent,Mha,0.0553,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CUB,Cuba,Peat Restoration,Max extent,Mha,0.0644,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CYP,Cyprus,Peat Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,IRQ,Iraq,Improved Rice,Max extent,Mha,0.0539,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,SLB,Solomon Islands,Coastal Restoration,Max extent,Mha,0.0529,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BEN,Benin,Improved Rice,Max extent,Mha,0.0528,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,WSM,Samoa,Cropland Soil Health,Max extent,Mha,0.0527,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,MUS,Mauritius,Cropland Soil Health,Max extent,Mha,0.0506,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Improved Rice,Max extent,Mha,0.0501,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,FJI,Fiji,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0500,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,OMN,Oman,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0500,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,QAT,Qatar,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0500,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,MUS,Mauritius,Biochar,Max extent,Mha,0.0490,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SOM,Somalia,Natural Regeneration,Max extent,Mha,0.3120,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,FJI,Fiji,Biochar,Max extent,Mha,0.0472,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MWI,Malawi,Improved Rice,Max extent,Mha,0.0468,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MDG,Madagascar,Avoided Peat Impacts,Max extent,Mha,0.0440,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Optimal Intensity,Max extent,Mha,0.0431,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,EST,Estonia,Avoided Peat Impacts,Max extent,Mha,0.0431,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CZE,Czech Republic,Peat Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,BTN,Bhutan,Biochar,Max extent,Mha,0.0426,100,NA,NA,NA,NA
PD22,Pathway,EU15,LUX,Luxembourg,Cropland Soil Health,Max extent,Mha,0.0415,100,NA,NA,NA,NA
PD22,Pathway,USA,PRI,Puerto Rico,Cropland Soil Health,Max extent,Mha,0.0413,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,JAM,Jamaica,Biochar,Max extent,Mha,0.0411,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,COL,Colombia,Avoided Peat Impacts,Max extent,Mha,0.0410,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MRT,Mauritania,Improved Rice,Max extent,Mha,0.0403,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GMB,"Gambia, The",Improved Rice,Max extent,Mha,0.0400,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GUY,Guyana,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0400,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,JAM,Jamaica,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0400,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,LBN,Lebanon,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0400,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Nitrogen Fertilizer Management,Max extent,MtCO2e,0.0400,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRC,Greece,Improved Rice,Max extent,Mha,0.0396,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GNQ,Equatorial Guinea,Biochar,Max extent,Mha,0.0392,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CYP,Cyprus,Optimal Intensity,Max extent,Mha,0.0390,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SLV,El Salvador,Coastal Restoration,Max extent,Mha,0.0389,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CRI,Costa Rica,Coastal Restoration,Max extent,Mha,0.0383,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,AGO,Angola,Coastal Restoration,Max extent,Mha,0.0382,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PRK,Democratic People's Republic of Korea (North Korea),Peat Restoration,Max extent,Mha,0.0000,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,REU,Reunion,Cropland Soil Health,Max extent,Mha,0.0371,100,NA,NA,NA,NA
PD22,Pathway,EU15,FRA,France (except French Guiana),Avoided Peat Impacts,Max extent,Mha,0.0369,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,OMN,Oman,Optimal Intensity,Max extent,Mha,0.0363,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,BTN,Bhutan,Cropland Soil Health,Max extent,Mha,0.0357,100,NA,NA,NA,NA
PD22,Pathway,EEU,SRB,Serbia,Natural Regeneration,Max extent,Mha,0.4352,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NER,Niger,Improved Rice,Max extent,Mha,0.0349,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CHL,Chile,Improved Rice,Max extent,Mha,0.0346,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,STP,Sao Tome and Principe,Biochar,Max extent,Mha,0.0342,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Optimal Intensity,Max extent,Mha,0.0338,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BDI,Burundi,Improved Rice,Max extent,Mha,0.0334,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,HUN,Hungary,Improved Rice,Max extent,Mha,0.0330,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CPV,Cape Verde,Optimal Intensity,Max extent,Mha,0.0328,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Coastal Restoration,Max extent,Mha,0.0328,100,NA,NA,NA,NA
