Model,Scenario,Region Group,ISO,Region,Subvertical,Metric,Unit,Value 1,Duration 1 (Years),Value 2,Duration 2 (Years),Value 3,Duration 3 (Years)
PD22,Pathway,SAF,ZAF,South Africa,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1117,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,POL,Poland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1091,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,SLB,Solomon Islands,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0,100,NA,NA,NA,NA
PD22,Pathway,EU15,ESP,Spain,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.1058,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,AUS,Australia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0964,100,NA,NA,NA,NA
PD22,Pathway,EU15,ITA,Italy,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0846,100,NA,NA,NA,NA
PD22,Pathway,MEX,MEX,Mexico,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0845,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,VNM,Vietnam,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0791,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,THA,Thailand,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0772,100,NA,NA,NA,NA
PD22,Pathway,TUR,TUR,Turkey,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0764,100,NA,NA,NA,NA
PD22,Pathway,NAF,EGY,Egypt,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0745,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,IRN,Iran,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0549,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,MYS,Malaysia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0428,100,NA,NA,NA,NA
PD22,Pathway,EU15,IRL,Ireland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0392,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,COL,Colombia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0382,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PHL,Philippines,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.033,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,HUN,Hungary,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0322,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,NZL,New Zealand,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0307,100,NA,NA,NA,NA
PD22,Pathway,EEU,SRB,Serbia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0304,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,ROU,Romania,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0296,100,NA,NA,NA,NA
PD22,Pathway,EU15,NLD,Netherlands,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0295,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,0,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,BGR,Bulgaria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0257,100,NA,NA,NA,NA
PD22,Pathway,JPN,JPN,Japan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0251,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CHL,Chile,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0243,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CZE,Czech Republic,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0239,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRC,Greece,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0218,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,VEN,Venezuela,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0215,100,NA,NA,NA,NA
PD22,Pathway,EU15,DNK,Denmark (except Greenland),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.021,100,NA,NA,NA,NA
PD22,Pathway,EU15,BEL,Belgium,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.02,100,NA,NA,NA,NA
PD22,Pathway,EU15,FIN,Finland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0199,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MWI,Malawi,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0195,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,LKA,Sri Lanka,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0193,100,NA,NA,NA,NA
PD22,Pathway,EU15,SWE,Sweden,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0187,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,KEN,Kenya,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0185,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PER,Peru,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0179,100,NA,NA,NA,NA
PD22,Pathway,EEU,HRV,Croatia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0176,100,NA,NA,NA,NA
PD22,Pathway,ANUZ,KOR,Republic of Korea (South Korea),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0162,100,NA,NA,NA,NA
PD22,Pathway,NAF,MAR,Morocco,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0151,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,SYR,Syria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0141,100,NA,NA,NA,NA
PD22,Pathway,EU15,AUT,Austria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0139,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ZMB,Zambia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0136,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SDN,Sudan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0131,100,NA,NA,NA,NA
PD22,Pathway,EU15,PRT,Portugal,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0124,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,URY,Uruguay,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0115,100,NA,NA,NA,NA
PD22,Pathway,EFTA,NOR,Norway,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0113,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,SAU,Saudi Arabia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0111,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,ECU,Ecuador,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.011,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,GTM,Guatemala,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.01,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVK,Slovakia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0091,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,IRQ,Iraq,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0084,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CRI,Costa Rica,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0055,100,NA,NA,NA,NA
PD22,Pathway,EFTA,CHE,Switzerland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0053,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,HND,Honduras,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0052,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SLV,El Salvador,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0046,100,NA,NA,NA,NA
PD22,Pathway,EEU,ALB,Albania,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0037,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SLV,El Salvador,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,14.7033,30,5.7933,70,NA,NA
PD22,Pathway,LAM-M,DOM,Dominican Republic,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0037,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,CUB,Cuba,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0036,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,BWA,Botswana,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0036,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,SVN,Slovenia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0033,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,NIC,Nicaragua,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0032,100,NA,NA,NA,NA
PD22,Pathway,NAF,TUN,Tunisia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0031,100,NA,NA,NA,NA
PD22,Pathway,NAF,LBY,Libya,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.003,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SEN,Senegal,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0029,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,ISR,Israel,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0027,100,NA,NA,NA,NA
PD22,Pathway,EEU,BIH,Bosnia and Herzegovina,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0027,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,ARE,United Arab Emirates,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.002,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,JOR,Jordan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0019,100,NA,NA,NA,NA
PD22,Pathway,EEU,MKD,Macedonia (The Former Yugoslav Republic of Macedonia),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0017,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,BOL,Bolivia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0014,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SOM,Somalia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,10.34,30,2.8233,70,NA,NA
PD22,Pathway,LAM-M,PAN,Panama,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0013,100,NA,NA,NA,NA
PD22,Pathway,EFTA,ISL,Iceland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0012,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,QAT,Qatar,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0012,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GUY,Guyana,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0009,100,NA,NA,NA,NA
PD22,Pathway,MEA-M,LBN,Lebanon,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0008,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,KWT,Kuwait,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0008,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,MNG,Mongolia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0006,100,NA,NA,NA,NA
PD22,Pathway,MEA-H,OMN,Oman,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0006,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0006,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,FJI,Fiji,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0006,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,BLZ,Belize,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0005,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,JAM,Jamaica,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0005,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COD,Democratic Republic of the Congo (DRC),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0005,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,NAM,Namibia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0004,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ERI,Eritrea,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0002,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GAB,Gabon,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0002,100,NA,NA,NA,NA
PD22,Pathway,EEU,MNE,Montenegro,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0002,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,BTN,Bhutan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0001,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,NCL,New Caledonia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0001,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CAF,Central African Republic,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0.0001,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,BHS,Bahamas,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,PAK,AFG,Afghanistan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,NAF,DZA,Algeria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,AGO,Angola,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EEU,SRB,Serbia,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,7.0033,30,10.0467,70,NA,NA
PD22,Pathway,LAM-M,ARG,Argentina,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,CAS,ARM,Armenia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,CAS,AZE,Azerbaijan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSU,BLR,Belarus,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BEN,Benin,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,BRN,Brunei Darussalam,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BFA,Burkina Faso,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,BDI,Burundi,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,KHM,Cambodia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CMR,Cameroon,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CPV,Cape Verde,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TCD,Chad,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SSD,South Sudan,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,13.1633,30,3.7767,70,NA,NA
PD22,Pathway,SSA-L,COM,Comoros,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,CIV,Cote d'Ivoire,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,CYP,Cyprus,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PRK,Democratic People's Republic of Korea (North Korea),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,DJI,Djibouti,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,GNQ,Equatorial Guinea,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EU12-H,EST,Estonia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,ETH,Ethiopia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,NA,FLK,Falkland Islands,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,NA,FRO,Faroe Islands,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GUF,French Guiana (France),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-M,PYF,French Polynesia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GMB,"Gambia, The",Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,CAS,GEO,Georgia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GHA,Ghana,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EU15,GRL,Greenland (Denmark),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,GLP,Guadeloupe,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GIN,Guinea,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,GNB,Guinea-Bissau,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,LAM-L,HTI,Haiti,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,STP,Sao Tome and Principe,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,25.2633,30,11.7333,70,NA,NA
PD22,Pathway,CAS,KAZ,Kazakhstan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,CAS,KGZ,Kyrgyzstan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-CPA,LAO,Laos,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LVA,Latvia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LSO,Lesotho,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,LBR,Liberia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EU12-M,LTU,Lithuania,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EU15,LUX,Luxembourg,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MDG,Madagascar,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MLI,Mali,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,MTQ,Martinique,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MRT,Mauritania,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,MUS,Mauritius,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,EEU-FSA,MDA,Moldova,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,MOZ,Mozambique,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,MMR,Myanmar,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,NPL,Nepal,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NER,Niger,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,NGA,Nigeria,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,PNG,Papua New Guinea,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,PRY,Paraguay,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,USA,PRI,Puerto Rico,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,COG,Republic of Congo (ROC),Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-M,REU,Reunion,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,LAM-M,SUR,Suriname,Natural Regeneration,Avg mitigation potential flux,tCO2e/ha/yr,20.13,30,6.05,70,NA,NA
PD22,Pathway,RUS,RUS,Russia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,RWA,Rwanda,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,WSM,Samoa,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,STP,Sao Tome and Principe,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SLE,Sierra Leone,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,OAS-L,SLB,Solomon Islands,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SOM,Somalia,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SSD,South Sudan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,SWZ,Swaziland,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,CAS,TJK,Tajikistan,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
PD22,Pathway,SSA-L,TZA,Tanzania,Nitrogen Fertilizer Management,Avg mitigation potential flux,MtCO2e/percentile improvement,0,100,NA,NA,NA,NA
