label,iso3c,year,value,unit
Area equipped to provide water to crops,USA,1979,34.89189009969482,percent of total
Area equipped to provide water to crops,USA,1980,37.22068638096158,percent of total
Area equipped to provide water to crops,USA,1981,39.54948266222834,percent of total
Area equipped to provide water to crops,USA,1982,41.793305374005676,percent of total
Area equipped to provide water to crops,USA,1983,44.03712808578301,percent of total
Area equipped to provide water to crops,USA,1984,46.32270212531214,percent of total
Area equipped to provide water to crops,USA,1985,48.56652483708948,percent of total
Area equipped to provide water to crops,USA,1986,50.810347548866815,percent of total
Area equipped to provide water to crops,USA,1987,52.93423419718371,percent of total
Area equipped to provide water to crops,USA,1988,55.163234621873016,percent of total
Area equipped to provide water to crops,USA,1989,57.49406755327401,percent of total
Area equipped to provide water to crops,USA,1990,59.8588446535789,percent of total
Area equipped to provide water to crops,USA,1991,62.2236217538838,percent of total
Area equipped to provide water to crops,USA,1992,64.64497246902852,percent of total
Area equipped to provide water to crops,USA,1993,67.07763790714121,percent of total
Area equipped to provide water to crops,USA,1994,69.53293279118982,percent of total
Area equipped to provide water to crops,USA,1995,71.99954239820642,percent of total
Area equipped to provide water to crops,USA,1996,74.48878145115894,percent of total
Area equipped to provide water to crops,USA,1997,77.00992802288111,percent of total
Area equipped to provide water to crops,USA,1998,79.53311124473753,percent of total
Area equipped to provide water to crops,USA,1999,82.06760918956192,percent of total
Area equipped to provide water to crops,USA,2000,84.6021071343863,percent of total
Area equipped to provide water to crops,USA,2001,87.14791980217865,percent of total
Area equipped to provide water to crops,USA,2002,89.68060739132817,percent of total
Area equipped to provide water to crops,USA,2007,92.27235783437045,percent of total
Area equipped to provide water to crops,USA,2008,94.7875076029196,percent of total
Area equipped to provide water to crops,USA,2012,97.34350352138314,percent of total
Area equipped to provide water to crops,USA,2017,100.0,percent of total
Automatic looms,USA,1963,6.250389626251415,percent of total
Automatic looms,USA,1964,12.360619822741791,percent of total
Automatic looms,USA,1965,18.403802497764023,percent of total
Automatic looms,USA,1966,24.128922926732454,percent of total
Automatic looms,USA,1967,29.187596929469485,percent of total
Automatic looms,USA,1968,34.55557586441897,percent of total
Automatic looms,USA,1969,39.65723067867274,percent of total
Automatic looms,USA,1970,44.5430484527544,percent of total
Automatic looms,USA,1971,51.77697136040311,percent of total
Automatic looms,USA,1972,58.818275771841655,percent of total
Automatic looms,USA,1973,65.65209757810443,percent of total
Automatic looms,USA,1974,72.32171444880449,percent of total
Automatic looms,USA,1975,78.78376389772984,percent of total
Automatic looms,USA,1976,85.17783284259863,percent of total
Automatic looms,USA,1977,90.28360126190135,percent of total
Automatic looms,USA,1978,95.25561390466359,percent of total
Automatic looms,USA,1979,100.0,percent of total
Ordinary and automatic looms,USA,1963,6.250389626251415,percent of total
Ordinary and automatic looms,USA,1964,12.360619822741791,percent of total
Ordinary and automatic looms,USA,1965,18.403802497764023,percent of total
Ordinary and automatic looms,USA,1966,24.128922926732454,percent of total
Ordinary and automatic looms,USA,1967,29.187596929469485,percent of total
Ordinary and automatic looms,USA,1968,34.55557586441897,percent of total
Ordinary and automatic looms,USA,1969,39.65723067867274,percent of total
Ordinary and automatic looms,USA,1970,44.5430484527544,percent of total
Ordinary and automatic looms,USA,1971,51.77697136040311,percent of total
Ordinary and automatic looms,USA,1972,58.818275771841655,percent of total
Ordinary and automatic looms,USA,1973,65.65209757810443,percent of total
Ordinary and automatic looms,USA,1974,72.32171444880449,percent of total
Ordinary and automatic looms,USA,1975,78.78376389772984,percent of total
Ordinary and automatic looms,USA,1976,85.17783284259863,percent of total
Ordinary and automatic looms,USA,1977,90.28360126190135,percent of total
Ordinary and automatic looms,USA,1978,95.25561390466359,percent of total
Ordinary and automatic looms,USA,1979,100.0,percent of total
Items mailed or received,USA,1886,0.07290158422321777,percent of total
Items mailed or received,USA,1887,0.14090025965960581,percent of total
Items mailed or received,USA,1888,0.21047487006318916,percent of total
Items mailed or received,USA,1889,0.2855749808455806,percent of total
Items mailed or received,USA,1890,0.363496209779124,percent of total
Items mailed or received,USA,1891,0.4485188740586707,percent of total
Items mailed or received,USA,1892,0.5414601251486924,percent of total
Items mailed or received,USA,1893,0.6391680931147985,percent of total
Items mailed or received,USA,1894,0.7348720943942243,percent of total
Items mailed or received,USA,1895,0.8347591329322547,percent of total
Items mailed or received,USA,1896,0.9455415243299067,percent of total
Items mailed or received,USA,1897,1.0580165866182498,percent of total
Items mailed or received,USA,1898,1.1789160913855503,percent of total
Items mailed or received,USA,1899,1.3068586635371062,percent of total
Items mailed or received,USA,1900,1.4455798526247878,percent of total
Items mailed or received,USA,1901,1.5900211019637704,percent of total
Items mailed or received,USA,1902,1.7473227588745568,percent of total
Items mailed or received,USA,1903,1.920228117559301,percent of total
Items mailed or received,USA,1904,2.1050989084023795,percent of total
Items mailed or received,USA,1905,2.3033165064984944,percent of total
Items mailed or received,USA,1906,2.5243559776380664,percent of total
Items mailed or received,USA,1907,2.762808557365784,percent of total
Items mailed or received,USA,1908,3.0228183709657523,percent of total
Items mailed or received,USA,1909,3.2952994723925375,percent of total
Items mailed or received,USA,1910,3.584220883045002,percent of total
Items mailed or received,USA,1911,3.9130465235458303,percent of total
Items mailed or received,USA,1912,4.255257883274194,percent of total
Items mailed or received,USA,1913,4.616497198532396,percent of total
Items mailed or received,USA,1923,5.065054984565565,percent of total
Items mailed or received,USA,1926,5.560871363627343,percent of total
Items mailed or received,USA,1927,6.080093295350058,percent of total
Items mailed or received,USA,1928,6.602233625160172,percent of total
Items mailed or received,USA,1929,7.146067380753281,percent of total
Items mailed or received,USA,1930,7.688655953162435,percent of total
Items mailed or received,USA,1931,8.205095678708496,percent of total
Items mailed or received,USA,1932,8.678012360777819,percent of total
Items mailed or received,USA,1933,9.064563915447392,percent of total
Items mailed or received,USA,1934,9.465863108451954,percent of total
Items mailed or received,USA,1935,9.900354215703862,percent of total
Items mailed or received,USA,1936,10.358951291157682,percent of total
Items mailed or received,USA,1937,10.860935218177495,percent of total
Items mailed or received,USA,1938,11.367608038124397,percent of total
Items mailed or received,USA,1939,11.882121620932775,percent of total
Items mailed or received,USA,1940,12.422005811114271,percent of total
Items mailed or received,USA,1941,12.990821054335514,percent of total
Items mailed or received,USA,1942,13.57679647831066,percent of total
Items mailed or received,USA,1943,14.215303067858981,percent of total
Items mailed or received,USA,1944,14.894920158465125,percent of total
Items mailed or received,USA,1945,15.632535547061504,percent of total
Items mailed or received,USA,1946,16.33913809198246,percent of total
Items mailed or received,USA,1947,17.067336782750168,percent of total
Items mailed or received,USA,1948,17.851023949152946,percent of total
Items mailed or received,USA,1949,18.69842947379726,percent of total
Items mailed or received,USA,1950,19.575194083200806,percent of total
Items mailed or received,USA,1951,20.487835533092106,percent of total
Items mailed or received,USA,1952,21.45880603275688,percent of total
Items mailed or received,USA,1953,22.450049671135446,percent of total
Items mailed or received,USA,1954,23.465905133384414,percent of total
Items mailed or received,USA,1955,24.540537133113585,percent of total
Items mailed or received,USA,1956,25.63865250945269,percent of total
Items mailed or received,USA,1957,26.788073324168266,percent of total
Items mailed or received,USA,1958,27.95796183747013,percent of total
Items mailed or received,USA,1959,29.14958268852949,percent of total
Items mailed or received,USA,1960,30.388442676630206,percent of total
Items mailed or received,USA,1961,31.651778296690576,percent of total
Items mailed or received,USA,1962,32.94546525685989,percent of total
Items mailed or received,USA,1963,34.265612359688284,percent of total
Items mailed or received,USA,1964,35.6212277272722,percent of total
Items mailed or received,USA,1965,37.01958789884288,percent of total
Items mailed or received,USA,1966,38.49059672680253,percent of total
Items mailed or received,USA,1967,40.01530407957032,percent of total
Items mailed or received,USA,1968,41.56238581767483,percent of total
Items mailed or received,USA,1969,43.15787405205566,percent of total
Items mailed or received,USA,1970,44.8093371617528,percent of total
Items mailed or received,USA,1971,46.501677300660766,percent of total
Items mailed or received,USA,1972,48.197383325362864,percent of total
Items mailed or received,USA,1973,49.94225462984401,percent of total
Items mailed or received,USA,1974,51.69520016903362,percent of total
Items mailed or received,USA,1975,53.43195832683178,percent of total
Items mailed or received,USA,1976,55.178483390229125,percent of total
Items mailed or received,USA,1977,56.9727923583108,percent of total
Items mailed or received,USA,1978,58.858330450604555,percent of total
Items mailed or received,USA,1979,60.800602201717346,percent of total
Items mailed or received,USA,1980,62.868987662180245,percent of total
Items mailed or received,USA,1981,65.01167553794832,percent of total
Items mailed or received,USA,1982,67.2306114277465,percent of total
Items mailed or received,USA,1983,69.55328664155806,percent of total
Items mailed or received,USA,1984,72.11262448427041,percent of total
Items mailed or received,USA,1985,74.83836938592624,percent of total
Items mailed or received,USA,1986,77.70571496278265,percent of total
Items mailed or received,USA,1987,80.70059453605836,percent of total
Items mailed or received,USA,1988,83.82310538568966,percent of total
Items mailed or received,USA,1989,86.96725129314218,percent of total
Items mailed or received,USA,1990,90.20280142869206,percent of total
Items mailed or received,USA,1991,93.42862357061725,percent of total
Items mailed or received,USA,1992,96.66693645635652,percent of total
Items mailed or received,USA,1993,100.0,percent of total
% Arable land share in agricultural land,USA,1961,1.6652638180587875,percent of total
% Arable land share in agricultural land,USA,1962,3.3111353171263063,percent of total
% Arable land share in agricultural land,USA,1963,4.989602416200426,percent of total
% Arable land share in agricultural land,USA,1964,6.662293079830338,percent of total
% Arable land share in agricultural land,USA,1965,8.337871961182355,percent of total
% Arable land share in agricultural land,USA,1966,10.002310574177683,percent of total
% Arable land share in agricultural land,USA,1967,11.656021521348055,percent of total
% Arable land share in agricultural land,USA,1968,13.369559835619151,percent of total
% Arable land share in agricultural land,USA,1969,15.162730438513968,percent of total
% Arable land share in agricultural land,USA,1970,16.955488438877058,percent of total
% Arable land share in agricultural land,USA,1971,18.747008631644963,percent of total
% Arable land share in agricultural land,USA,1972,20.53687841428595,percent of total
% Arable land share in agricultural land,USA,1973,22.32674819692694,percent of total
% Arable land share in agricultural land,USA,1974,24.11538017197274,percent of total
% Arable land share in agricultural land,USA,1975,25.90401214701854,percent of total
% Arable land share in agricultural land,USA,1976,27.69264412206433,percent of total
% Arable land share in agricultural land,USA,1977,29.481276097110133,percent of total
% Arable land share in agricultural land,USA,1978,31.300028056972163,percent of total
% Arable land share in agricultural land,USA,1979,33.11878001683419,percent of total
% Arable land share in agricultural land,USA,1980,34.93753197669622,percent of total
% Arable land share in agricultural land,USA,1981,36.75628393655824,percent of total
% Arable land share in agricultural land,USA,1982,38.551930154643436,percent of total
% Arable land share in agricultural land,USA,1983,40.347576372728625,percent of total
% Arable land share in agricultural land,USA,1984,42.143222590813814,percent of total
% Arable land share in agricultural land,USA,1985,43.93886880889902,percent of total
% Arable land share in agricultural land,USA,1986,45.73451502698421,percent of total
% Arable land share in agricultural land,USA,1987,47.52933604000595,percent of total
% Arable land share in agricultural land,USA,1988,49.32415705302768,percent of total
% Arable land share in agricultural land,USA,1989,51.118978066049415,percent of total
% Arable land share in agricultural land,USA,1990,52.91338647653943,percent of total
% Arable land share in agricultural land,USA,1991,54.707794887029436,percent of total
% Arable land share in agricultural land,USA,1992,56.4931260418214,percent of total
% Arable land share in agricultural land,USA,1993,58.27598158142299,percent of total
% Arable land share in agricultural land,USA,1994,60.058424518492856,percent of total
% Arable land share in agricultural land,USA,1995,61.84416827581655,percent of total
% Arable land share in agricultural land,USA,1996,63.61835916225183,percent of total
% Arable land share in agricultural land,USA,1997,65.38471060058426,percent of total
% Arable land share in agricultural land,USA,1998,67.14404779587728,percent of total
% Arable land share in agricultural land,USA,1999,68.89224472281363,percent of total
% Arable land share in agricultural land,USA,2000,70.63837863709132,percent of total
% Arable land share in agricultural land,USA,2001,72.38244953871038,percent of total
% Arable land share in agricultural land,USA,2002,74.11042894159199,percent of total
% Arable land share in agricultural land,USA,2003,75.81612780776024,percent of total
% Arable land share in agricultural land,USA,2004,77.4995461372151,percent of total
% Arable land share in agricultural land,USA,2005,79.16109653248833,percent of total
% Arable land share in agricultural land,USA,2006,80.80036639104817,percent of total
% Arable land share in agricultural land,USA,2007,82.41735571289466,percent of total
% Arable land share in agricultural land,USA,2008,84.0281559967652,percent of total
% Arable land share in agricultural land,USA,2009,85.63317984519153,percent of total
% Arable land share in agricultural land,USA,2010,87.23201465564193,percent of total
% Arable land share in agricultural land,USA,2011,88.82466042811639,percent of total
% Arable land share in agricultural land,USA,2012,90.41152976514665,percent of total
% Arable land share in agricultural land,USA,2013,92.00169992243073,percent of total
% Arable land share in agricultural land,USA,2014,93.59517089996864,percent of total
% Arable land share in agricultural land,USA,2015,95.1919426977604,percent of total
% Arable land share in agricultural land,USA,2016,96.79242791833772,percent of total
% Arable land share in agricultural land,USA,2017,98.39621395916886,percent of total
% Arable land share in agricultural land,USA,2018,100.0,percent of total
% Irrigated area as a share of cultivated land,USA,1961,1.5049070023549271,percent of total
% Irrigated area as a share of cultivated land,USA,1962,3.0650762028505865,percent of total
% Irrigated area as a share of cultivated land,USA,1963,4.666942173435602,percent of total
% Irrigated area as a share of cultivated land,USA,1964,6.310110490047024,percent of total
% Irrigated area as a share of cultivated land,USA,1965,7.987625060521553,percent of total
% Irrigated area as a share of cultivated land,USA,1966,9.677430393731806,percent of total
% Irrigated area as a share of cultivated land,USA,1967,11.390282385489769,percent of total
% Irrigated area as a share of cultivated land,USA,1968,13.12329014575298,percent of total
% Irrigated area as a share of cultivated land,USA,1969,14.872706197917903,percent of total
% Irrigated area as a share of cultivated land,USA,1970,16.644500305187172,percent of total
% Irrigated area as a share of cultivated land,USA,1971,18.439668294238565,percent of total
% Irrigated area as a share of cultivated land,USA,1972,20.257902295676292,percent of total
% Irrigated area as a share of cultivated land,USA,1973,22.099740991341882,percent of total
% Irrigated area as a share of cultivated land,USA,1974,23.966170530993818,percent of total
% Irrigated area as a share of cultivated land,USA,1975,25.832600070645746,percent of total
% Irrigated area as a share of cultivated land,USA,1976,27.699029610297682,percent of total
% Irrigated area as a share of cultivated land,USA,1977,29.565492839964985,percent of total
% Irrigated area as a share of cultivated land,USA,1978,31.85462867286294,percent of total
% Irrigated area as a share of cultivated land,USA,1979,34.16702298132015,percent of total
% Irrigated area as a share of cultivated land,USA,1980,36.479417289777366,percent of total
% Irrigated area as a share of cultivated land,USA,1981,38.791811598234574,percent of total
% Irrigated area as a share of cultivated land,USA,1982,41.003114714714535,percent of total
% Irrigated area as a share of cultivated land,USA,1983,43.21441783119449,percent of total
% Irrigated area as a share of cultivated land,USA,1984,45.466869359002956,percent of total
% Irrigated area as a share of cultivated land,USA,1985,47.67817247548292,percent of total
% Irrigated area as a share of cultivated land,USA,1986,49.88947559196287,percent of total
% Irrigated area as a share of cultivated land,USA,1987,52.004401968191175,percent of total
% Irrigated area as a share of cultivated land,USA,1988,54.22399838372118,percent of total
% Irrigated area as a share of cultivated land,USA,1989,56.54499851988169,percent of total
% Irrigated area as a share of cultivated land,USA,1990,58.89980138960409,percent of total
% Irrigated area as a share of cultivated land,USA,1991,61.2546042593265,percent of total
% Irrigated area as a share of cultivated land,USA,1992,63.67435269777821,percent of total
% Irrigated area as a share of cultivated land,USA,1993,66.11966845305543,percent of total
% Irrigated area as a share of cultivated land,USA,1994,68.59833015546273,percent of total
% Irrigated area as a share of cultivated land,USA,1995,71.09434311179774,percent of total
% Irrigated area as a share of cultivated land,USA,1996,73.63644472597073,percent of total
% Irrigated area as a share of cultivated land,USA,1997,76.19499316052048,percent of total
% Irrigated area as a share of cultivated land,USA,1998,78.78747908869363,percent of total
% Irrigated area as a share of cultivated land,USA,1999,81.39985610370869,percent of total
% Irrigated area as a share of cultivated land,USA,2000,84.00967393197092,percent of total
% Irrigated area as a share of cultivated land,USA,2001,86.64145621663816,percent of total
% Irrigated area as a share of cultivated land,USA,2002,89.2487053093937,percent of total
% Irrigated area as a share of cultivated land,USA,2007,91.91848989699393,percent of total
% Irrigated area as a share of cultivated land,USA,2008,94.52092856706909,percent of total
% Irrigated area as a share of cultivated land,USA,2012,97.21476526807112,percent of total
% Irrigated area as a share of cultivated land,USA,2017,100.0,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1990,3.5549982366080175,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1991,6.896665229828755,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1992,10.096163642775972,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1993,13.43783063599671,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1994,16.85050354637721,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1995,20.33433911987147,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1996,23.960343273639246,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1997,27.728516007680554,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1998,31.56785140483561,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,1999,34.76734981778283,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2000,37.89568556761629,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2001,40.881852737176224,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2002,43.72585132646263,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2003,46.78302441318233,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2004,49.84019749990203,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2005,53.39519573651005,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2006,56.66570006661703,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2007,60.00736705983777,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2008,63.313452721501626,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2009,66.58395705160859,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2010,70.02045534699636,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2011,73.62279086171088,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2012,77.39096359575218,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2013,81.1591363297935,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2014,84.92730906383478,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2015,88.6954817978761,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2016,92.4636545319174,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2017,96.2318272659587,percent of total
Pesticide fungicides and bactericides agricultural use tonnes,USA,2018,100.0,percent of total
Pesticide herbicides agricultural use tonnes,USA,1990,3.2843632456353093,percent of total
Pesticide herbicides agricultural use tonnes,USA,1991,6.460448681346871,percent of total
Pesticide herbicides agricultural use tonnes,USA,1992,9.708719323674266,percent of total
Pesticide herbicides agricultural use tonnes,USA,1993,12.776542863308334,percent of total
Pesticide herbicides agricultural use tonnes,USA,1994,16.27746172879114,percent of total
Pesticide herbicides agricultural use tonnes,USA,1995,19.60514246393445,percent of total
Pesticide herbicides agricultural use tonnes,USA,1996,23.077193612309426,percent of total
Pesticide herbicides agricultural use tonnes,USA,1997,26.46983466786848,percent of total
Pesticide herbicides agricultural use tonnes,USA,1998,29.82638312011962,percent of total
Pesticide herbicides agricultural use tonnes,USA,1999,32.91584949066144,percent of total
Pesticide herbicides agricultural use tonnes,USA,2000,36.034199492157335,percent of total
Pesticide herbicides agricultural use tonnes,USA,2001,39.15975846600707,percent of total
Pesticide herbicides agricultural use tonnes,USA,2002,42.16983065757922,percent of total
Pesticide herbicides agricultural use tonnes,USA,2003,45.244863169567125,percent of total
Pesticide herbicides agricultural use tonnes,USA,2004,48.312686709201195,percent of total
Pesticide herbicides agricultural use tonnes,USA,2005,51.34441764552735,percent of total
Pesticide herbicides agricultural use tonnes,USA,2006,54.282304630483665,percent of total
Pesticide herbicides agricultural use tonnes,USA,2007,57.46561495239531,percent of total
Pesticide herbicides agricultural use tonnes,USA,2008,60.731931896376665,percent of total
Pesticide herbicides agricultural use tonnes,USA,2009,64.08127137627399,percent of total
Pesticide herbicides agricultural use tonnes,USA,2010,67.67121229771115,percent of total
Pesticide herbicides agricultural use tonnes,USA,2011,71.5017705745344,percent of total
Pesticide herbicides agricultural use tonnes,USA,2012,75.57294620674378,percent of total
Pesticide herbicides agricultural use tonnes,USA,2013,79.64412183895315,percent of total
Pesticide herbicides agricultural use tonnes,USA,2014,83.71529747116251,percent of total
Pesticide herbicides agricultural use tonnes,USA,2015,87.78647310337189,percent of total
Pesticide herbicides agricultural use tonnes,USA,2016,91.85764873558125,percent of total
Pesticide herbicides agricultural use tonnes,USA,2017,95.92882436779064,percent of total
Pesticide herbicides agricultural use tonnes,USA,2018,100.0,percent of total
Pesticide insecticides agricultural use tonnes,USA,1990,3.700794806468554,percent of total
Pesticide insecticides agricultural use tonnes,USA,1991,7.5184767061028195,percent of total
Pesticide insecticides agricultural use tonnes,USA,1992,11.472498253349555,percent of total
Pesticide insecticides agricultural use tonnes,USA,1993,15.387571750081483,percent of total
Pesticide insecticides agricultural use tonnes,USA,1994,19.6337680886212,percent of total
Pesticide insecticides agricultural use tonnes,USA,1995,24.11369567187105,percent of total
Pesticide insecticides agricultural use tonnes,USA,1996,28.90529354248193,percent of total
Pesticide insecticides agricultural use tonnes,USA,1997,33.22938598205126,percent of total
Pesticide insecticides agricultural use tonnes,USA,1998,36.735440535945784,percent of total
Pesticide insecticides agricultural use tonnes,USA,1999,40.78685368029018,percent of total
Pesticide insecticides agricultural use tonnes,USA,2000,45.091493565412755,percent of total
Pesticide insecticides agricultural use tonnes,USA,2001,48.50015652220962,percent of total
Pesticide insecticides agricultural use tonnes,USA,2002,52.37628196842674,percent of total
Pesticide insecticides agricultural use tonnes,USA,2003,55.78494492522361,percent of total
Pesticide insecticides agricultural use tonnes,USA,2004,59.71951391802358,percent of total
Pesticide insecticides agricultural use tonnes,USA,2005,62.36853959410721,percent of total
Pesticide insecticides agricultural use tonnes,USA,2006,65.58241935670874,percent of total
Pesticide insecticides agricultural use tonnes,USA,2007,68.95209132136951,percent of total
Pesticide insecticides agricultural use tonnes,USA,2008,71.99064044422249,percent of total
Pesticide insecticides agricultural use tonnes,USA,2009,74.69806672526767,percent of total
Pesticide insecticides agricultural use tonnes,USA,2010,77.44444105682766,percent of total
Pesticide insecticides agricultural use tonnes,USA,2011,80.22980638052374,percent of total
Pesticide insecticides agricultural use tonnes,USA,2012,83.05411975473463,percent of total
Pesticide insecticides agricultural use tonnes,USA,2013,85.87843312894553,percent of total
Pesticide insecticides agricultural use tonnes,USA,2014,88.70274650315643,percent of total
Pesticide insecticides agricultural use tonnes,USA,2015,91.52705987736732,percent of total
Pesticide insecticides agricultural use tonnes,USA,2016,94.35137325157821,percent of total
Pesticide insecticides agricultural use tonnes,USA,2017,97.1756866257891,percent of total
Pesticide insecticides agricultural use tonnes,USA,2018,100.0,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1990,3.241934095182619,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1991,6.009421958989393,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1992,9.19204363183355,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1993,12.473519341908478,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1994,15.703867318748996,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1995,19.03067770288728,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1996,22.01994938248115,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1997,25.781664383102974,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1998,29.638831991717517,percent of total
Pesticide mineral oils agricultural use tonnes,USA,1999,34.219175344740165,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2000,38.2209568433036,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2001,42.36740537914775,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2002,46.61318627820927,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2003,51.1087064896081,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2004,55.42581110800494,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2005,59.439657050897075,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2006,63.27269577085421,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2007,67.00932523084543,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2008,70.3964046892954,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2009,73.43393414620407,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2010,76.4393094673468,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2011,79.41253065272365,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2012,82.35359770233455,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2013,85.29466475194546,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2014,88.23573180155637,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2015,91.17679885116728,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2016,94.11786590077818,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2017,97.05893295038909,percent of total
Pesticide mineral oils agricultural use tonnes,USA,2018,100.0,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1990,2.962756447701485,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1991,5.492052112651125,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1992,8.400598304214682,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1993,11.399421167224258,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1994,14.309958755952065,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1995,17.320951268298725,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1996,20.131255199759263,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1997,23.33895349866355,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1998,28.557962933460786,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,1999,34.57994795815411,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2000,40.60193298284743,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2001,46.62391800754076,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2002,52.834421963783115,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2003,59.41023666648966,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2004,65.72517834067938,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2005,71.59648097994442,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2006,78.01984316641,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2007,82.13473350680616,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2008,84.9450374382667,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2009,86.45053369444003,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2010,87.95602995061334,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2011,89.46152620678667,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2012,90.96702246296002,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2013,92.47251871913335,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2014,93.97801497530668,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2015,95.48351123148001,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2016,96.98900748765334,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2017,98.49450374382667,percent of total
Pesticide other pesticides nes agricultural use tonnes,USA,2018,100.0,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1990,5.405405405405405,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1991,10.81081081081081,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1992,16.216216216216218,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1993,21.62162162162162,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1994,27.027027027027028,percent of total
Pesticide rodenticides agricultural use tonnes,USA,1995,32.432432432432435,percent of total
